ZTF17aaapufz has a 1-2 Significance of -0.7113965044150443 and a 2-3 Significance of 0.35100625514580175
ZTF17aaazdba has a 1-2 Significance of -2.3319604376235143 and no 2-3 Significance due to missing epoch
ZTF17aabtvsy has a 1-2 Significance of 0.6281660082679467 and no 2-3 Significance due to missing epoch
ZTF17aacldgo has a 1-2 Significance of 0.040556918722007174 and a 2-3 Significance of 0.18406137944420956
ZTF17aacpbmv has a 1-2 Significance of -0.38407182965931486 and a 2-3 Significance of -0.008127529928706224
ZTF17aadlxmv has a 1-2 Significance of 0.5318111907118455 and no 2-3 Significance due to missing epoch
ZTF18aaaibml has a 1-2 Significance of -0.5033720714472777 and a 2-3 Significance of 0.270166724217891
ZTF18aaaonon has a 1-2 Significance of 0.03779589634435031 and a 2-3 Significance of 0.3765350845870054
ZTF18aaaqexr has a 1-2 Significance of -0.30561744572118615 and a 2-3 Significance of -0.2726480670122302
ZTF18aabdajx has a 1-2 Significance of -0.5330780244098897 and a 2-3 Significance of 0.3505187640405076
ZTF18aabdgik has a 1-2 Significance of -0.03946445075611849 and a 2-3 Significance of -0.33028393480155316
ZTF18aabkvpi has a 1-2 Significance of 0.06847798320803361 and a 2-3 Significance of -0.12505983247251287
ZTF18aabssth has a 1-2 Significance of -0.16369155572218672 and no 2-3 Significance due to missing epoch
ZTF18aabtxvd has a 1-2 Significance of -0.6430549758709694 and no 2-3 Significance due to missing epoch
ZTF18aabxlsv has a 1-2 Significance of -0.9027757168742093 and a 2-3 Significance of 0.657321480023531
ZTF18aaceepu has a 1-2 Significance of 0.7702551519695897 and no 2-3 Significance due to missing epoch
ZTF18aacemcn has a 1-2 Significance of -0.09388242354590197 and no 2-3 Significance due to missing epoch
ZTF18aacnlxz has a 1-2 Significance of 0.2121232691127171 and no 2-3 Significance due to missing epoch
ZTF18aadlaxo has a 1-2 Significance of 0.20302407161792657 and no 2-3 Significance due to missing epoch
ZTF18aadmssd has a 1-2 Significance of -1.1572543870289034 and no 2-3 Significance due to missing epoch
ZTF18aadsuxd has a 1-2 Significance of -0.8952481756100221 and no 2-3 Significance due to missing epoch
ZTF18aadxnul has a 1-2 Significance of 0.8821621827824618 and no 2-3 Significance due to missing epoch
ZTF18aadzfso has a 1-2 Significance of -0.03494401309645946 and no 2-3 Significance due to missing epoch
ZTF18aaegvyd has a 1-2 Significance of 0.24094200702047489 and no 2-3 Significance due to missing epoch
ZTF18aaeipng has a 1-2 Significance of 0.03422374856972066 and no 2-3 Significance due to missing epoch
ZTF18aaemivw has a 1-2 Significance of 1.570212765957447 and no 2-3 Significance due to missing epoch
ZTF18aaeqjmc has a 1-2 Significance of 0.297865589162433 and no 2-3 Significance due to missing epoch
ZTF18aaermez has a 1-2 Significance of -1.1681699463041093 and no 2-3 Significance due to missing epoch
ZTF18aaezzww has a 1-2 Significance of 0.5018516275430557 and no 2-3 Significance due to missing epoch
ZTF18aafdigb has a 1-2 Significance of 0.0983591872188933 and no 2-3 Significance due to missing epoch
ZTF18aafpfwr has a 1-2 Significance of 1.121220427883252 and no 2-3 Significance due to missing epoch
